primary_category,macro_field,submission_month,raw_n,selected_n
math.GN,math,2019-03,24,24
math.GN,math,2019-04,23,23
math.GN,math,2019-05,24,24
math.GN,math,2019-06,18,18
math.GN,math,2019-07,18,18
math.GN,math,2019-08,15,15
math.GN,math,2019-09,24,24
math.GN,math,2019-10,23,23
math.GN,math,2019-11,20,20
math.GN,math,2019-12,22,22
math.GN,math,2020-01,16,16
math.GN,math,2020-02,21,21
math.GN,math,2020-03,16,16
math.GN,math,2020-04,22,22
math.GN,math,2020-05,13,13
math.GN,math,2020-06,17,17
math.GN,math,2020-07,28,28
math.GN,math,2020-08,5,5
math.GN,math,2020-09,14,14
math.GN,math,2020-10,12,12
math.GN,math,2020-11,14,14
math.GN,math,2020-12,13,13
math.GN,math,2021-01,14,14
math.GN,math,2021-02,18,18
math.GN,math,2021-03,18,18
math.GN,math,2021-04,20,20
math.GN,math,2021-05,14,14
math.GN,math,2021-06,11,11
math.GN,math,2021-07,15,15
math.GN,math,2021-08,14,14
math.GN,math,2021-09,22,22
math.GN,math,2021-10,16,16
math.GN,math,2021-11,24,24
math.GN,math,2021-12,21,21
math.GN,math,2022-01,13,13
math.GN,math,2022-02,11,11
math.GN,math,2022-03,15,15
math.GN,math,2022-04,21,21
math.GN,math,2022-05,20,20
math.GN,math,2022-06,18,18
math.GN,math,2022-07,17,17
math.GN,math,2022-08,20,20
math.GN,math,2022-09,14,14
math.GN,math,2022-10,18,18
math.GN,math,2022-11,36,36
math.GN,math,2022-12,11,11
math.GN,math,2023-01,11,11
math.GN,math,2023-02,15,15
math.GN,math,2023-03,20,20
math.GN,math,2023-04,13,13
math.GN,math,2023-05,19,19
math.GN,math,2023-06,10,10
math.GN,math,2023-07,26,26
math.GN,math,2023-08,28,28
math.GN,math,2023-09,22,22
math.GN,math,2023-10,14,14
math.GN,math,2023-11,16,16
math.GN,math,2023-12,19,19
math.GN,math,2024-01,24,24
math.GN,math,2024-02,12,12
math.GN,math,2024-03,25,25
math.GN,math,2024-04,19,19
math.GN,math,2024-05,16,16
math.GN,math,2024-06,19,19
math.GN,math,2024-07,29,29
math.GN,math,2024-08,13,13
math.GN,math,2024-09,12,12
math.GN,math,2024-10,9,9
math.GN,math,2024-11,11,11
math.GN,math,2024-12,29,29
math.GN,math,2025-01,22,22
math.GN,math,2025-02,18,18
math.GN,math,2025-03,23,23
math.GN,math,2025-04,14,14
math.GN,math,2025-05,14,14
math.GN,math,2025-06,16,16
math.GN,math,2025-07,18,18
math.GN,math,2025-08,19,19
math.GN,math,2025-09,14,14
math.GN,math,2025-10,30,30
math.GN,math,2025-11,21,21
math.GN,math,2025-12,15,15
math.GR,math,2018-01,76,50
math.GR,math,2018-02,70,50
math.GR,math,2018-03,78,50
math.GR,math,2018-04,70,50
math.GR,math,2018-05,73,50
math.GR,math,2018-06,64,50
math.GR,math,2018-07,71,50
math.GR,math,2018-08,56,50
math.GR,math,2018-09,57,50
math.GR,math,2018-10,85,50
math.GR,math,2018-11,84,50
math.GR,math,2018-12,64,50
math.GR,math,2019-01,88,50
math.GR,math,2019-02,60,50
math.GR,math,2019-03,63,50
math.GR,math,2019-04,70,50
math.GR,math,2019-05,63,50
math.GR,math,2019-06,55,50
math.GR,math,2019-07,62,50
math.GR,math,2019-08,70,50
math.GR,math,2019-09,91,50
math.GR,math,2019-10,77,50
math.GR,math,2019-11,72,50
math.GR,math,2019-12,54,50
math.GR,math,2020-01,66,50
math.GR,math,2020-02,85,50
math.GR,math,2020-03,72,50
math.GR,math,2020-04,91,50
math.GR,math,2020-05,80,50
math.GR,math,2020-06,91,50
math.GR,math,2020-07,74,50
math.GR,math,2020-08,75,50
math.GR,math,2020-09,85,50
math.GR,math,2020-10,77,50
math.GR,math,2020-11,62,50
math.GR,math,2020-12,72,50
math.GR,math,2021-01,65,50
math.GR,math,2021-02,69,50
math.GR,math,2021-03,90,50
math.GR,math,2021-04,48,48
math.GR,math,2021-05,73,50
math.GR,math,2021-06,71,50
math.GR,math,2021-07,82,50
math.GR,math,2021-08,45,45
math.GR,math,2021-09,65,50
math.GR,math,2021-10,70,50
math.GR,math,2021-11,58,50
math.GR,math,2021-12,77,50
math.GR,math,2022-01,74,50
math.GR,math,2022-02,78,50
math.GR,math,2022-03,73,50
math.GR,math,2022-04,81,50
math.GR,math,2022-05,70,50
math.GR,math,2022-06,89,50
math.GR,math,2022-07,68,50
math.GR,math,2022-08,84,50
math.GR,math,2022-09,81,50
math.GR,math,2022-10,75,50
math.GR,math,2022-11,65,50
math.GR,math,2022-12,86,50
math.GR,math,2023-01,76,50
math.GR,math,2023-02,67,50
math.GR,math,2023-03,98,50
math.GR,math,2023-04,91,50
math.GR,math,2023-05,93,50
math.GR,math,2023-06,67,50
math.GR,math,2023-07,74,50
math.GR,math,2023-08,83,50
math.GR,math,2023-09,74,50
math.GR,math,2023-10,95,50
math.GR,math,2023-11,78,50
math.GR,math,2023-12,72,50
math.GR,math,2024-01,96,50
math.GR,math,2024-02,97,50
math.GR,math,2024-03,77,50
math.GR,math,2024-04,78,50
math.GR,math,2024-05,98,50
math.GR,math,2024-06,62,50
math.GR,math,2024-07,101,50
math.GR,math,2024-08,78,50
math.GR,math,2024-09,93,50
math.GR,math,2024-10,104,50
math.GR,math,2024-11,75,50
math.GR,math,2024-12,90,50
math.GR,math,2025-01,74,50
math.GR,math,2025-02,72,50
math.GR,math,2025-03,80,50
math.GR,math,2025-04,100,50
math.GR,math,2025-05,83,50
math.GR,math,2025-06,88,50
math.GR,math,2025-07,93,50
math.GR,math,2025-08,79,50
math.GR,math,2025-09,101,50
math.GR,math,2025-10,100,50
math.GR,math,2025-11,95,50
math.GR,math,2025-12,89,50
math.GT,math,2018-01,68,50
math.GT,math,2018-02,48,48
math.GT,math,2018-03,74,50
math.GT,math,2018-04,72,50
math.GT,math,2018-05,74,50
math.GT,math,2018-06,53,50
math.GT,math,2018-07,60,50
math.GT,math,2018-08,61,50
math.GT,math,2018-09,64,50
math.GT,math,2018-10,86,50
math.GT,math,2018-11,68,50
math.GT,math,2018-12,63,50
math.GT,math,2019-01,64,50
math.GT,math,2019-02,76,50
math.GT,math,2019-03,66,50
math.GT,math,2019-04,82,50
math.GT,math,2019-05,60,50
math.GT,math,2019-06,49,49
math.GT,math,2019-07,71,50
math.GT,math,2019-08,62,50
math.GT,math,2019-09,93,50
math.GT,math,2019-10,80,50
math.GT,math,2019-11,66,50
math.GT,math,2019-12,80,50
math.GT,math,2020-01,56,50
math.GT,math,2020-02,75,50
math.GT,math,2020-03,79,50
math.GT,math,2020-04,77,50
math.GT,math,2020-05,78,50
math.GT,math,2020-06,84,50
math.GT,math,2020-07,78,50
math.GT,math,2020-08,74,50
math.GT,math,2020-09,90,50
math.GT,math,2020-10,101,50
math.GT,math,2020-11,86,50
math.GT,math,2020-12,74,50
math.GT,math,2021-01,56,50
math.GT,math,2021-02,42,42
math.GT,math,2021-03,76,50
math.GT,math,2021-04,68,50
math.GT,math,2021-05,64,50
math.GT,math,2021-06,57,50
math.GT,math,2021-07,59,50
math.GT,math,2021-08,71,50
math.GT,math,2021-09,75,50
math.GT,math,2021-10,68,50
math.GT,math,2021-11,83,50
math.GT,math,2021-12,65,50
math.GT,math,2022-01,52,50
math.GT,math,2022-02,64,50
math.GT,math,2022-03,66,50
math.GT,math,2022-04,58,50
math.GT,math,2022-05,81,50
math.GT,math,2022-06,70,50
math.GT,math,2022-07,77,50
math.GT,math,2022-08,72,50
math.GT,math,2022-09,69,50
math.GT,math,2022-10,80,50
math.GT,math,2022-11,59,50
math.GT,math,2022-12,77,50
math.GT,math,2023-01,64,50
math.GT,math,2023-02,48,48
math.GT,math,2023-03,87,50
math.GT,math,2023-04,71,50
math.GT,math,2023-05,67,50
math.GT,math,2023-06,82,50
math.GT,math,2023-07,82,50
math.GT,math,2023-08,87,50
math.GT,math,2023-09,68,50
math.GT,math,2023-10,94,50
math.GT,math,2023-11,82,50
math.GT,math,2023-12,67,50
math.GT,math,2024-01,90,50
math.GT,math,2024-02,76,50
math.GT,math,2024-03,82,50
math.GT,math,2024-04,68,50
math.GT,math,2024-05,70,50
math.GT,math,2024-06,74,50
math.GT,math,2024-07,58,50
math.GT,math,2024-08,60,50
math.GT,math,2024-09,77,50
math.GT,math,2024-10,84,50
math.GT,math,2024-11,69,50
math.GT,math,2024-12,82,50
math.GT,math,2025-01,83,50
math.GT,math,2025-02,67,50
math.GT,math,2025-03,66,50
math.GT,math,2025-04,97,50
math.GT,math,2025-05,76,50
math.GT,math,2025-06,69,50
math.GT,math,2025-07,76,50
math.GT,math,2025-08,86,50
math.GT,math,2025-09,87,50
math.GT,math,2025-10,105,50
math.GT,math,2025-11,75,50
math.GT,math,2025-12,98,50
math.HO,math,2018-01,17,17
math.HO,math,2018-02,23,23
math.HO,math,2018-03,15,15
math.HO,math,2018-04,17,17
math.HO,math,2018-05,22,22
math.HO,math,2018-06,12,12
math.HO,math,2018-07,11,11
math.HO,math,2018-08,22,22
math.HO,math,2018-09,11,11
math.HO,math,2018-10,19,19
math.HO,math,2018-11,14,14
math.HO,math,2018-12,19,19
math.HO,math,2019-01,12,12
math.HO,math,2019-02,13,13
math.HO,math,2019-03,11,11
math.HO,math,2019-04,24,24
math.HO,math,2019-05,15,15
math.HO,math,2019-06,9,9
math.HO,math,2019-07,20,20
math.HO,math,2019-08,22,22
math.HO,math,2019-09,9,9
math.HO,math,2019-10,24,24
math.HO,math,2019-11,11,11
math.HO,math,2019-12,25,25
math.HO,math,2020-01,16,16
math.HO,math,2020-02,18,18
math.HO,math,2020-03,22,22
math.HO,math,2020-04,18,18
math.HO,math,2020-05,16,16
math.HO,math,2020-06,15,15
math.HO,math,2020-07,6,6
math.HO,math,2020-08,25,25
math.HO,math,2020-09,17,17
math.HO,math,2020-10,14,14
math.HO,math,2020-11,14,14
math.HO,math,2020-12,22,22
math.HO,math,2021-01,18,18
math.HO,math,2021-02,11,11
math.HO,math,2021-03,14,14
math.HO,math,2021-04,10,10
math.HO,math,2021-05,27,27
math.HO,math,2021-06,16,16
math.HO,math,2021-07,16,16
math.HO,math,2021-08,17,17
math.HO,math,2021-09,14,14
math.HO,math,2021-10,7,7
math.HO,math,2021-11,16,16
math.HO,math,2021-12,19,19
math.HO,math,2022-01,28,28
math.HO,math,2022-02,10,10
math.HO,math,2022-03,12,12
math.HO,math,2022-04,13,13
math.HO,math,2022-05,13,13
math.HO,math,2022-06,19,19
math.HO,math,2022-07,16,16
math.HO,math,2022-08,20,20
math.HO,math,2022-09,16,16
math.HO,math,2022-10,18,18
math.HO,math,2022-11,20,20
math.HO,math,2022-12,24,24
math.HO,math,2023-01,11,11
math.HO,math,2023-02,19,19
math.HO,math,2023-03,21,21
math.HO,math,2023-04,12,12
math.HO,math,2023-05,18,18
math.HO,math,2023-06,15,15
math.HO,math,2023-07,21,21
math.HO,math,2023-08,26,26
math.HO,math,2023-09,23,23
math.HO,math,2023-10,29,29
math.HO,math,2023-11,20,20
math.HO,math,2023-12,12,12
math.HO,math,2024-01,21,21
math.HO,math,2024-02,18,18
math.HO,math,2024-03,24,24
math.HO,math,2024-04,23,23
math.HO,math,2024-05,17,17
math.HO,math,2024-06,18,18
math.HO,math,2024-07,10,10
math.HO,math,2024-08,12,12
math.HO,math,2024-09,11,11
math.HO,math,2024-10,19,19
math.HO,math,2024-11,14,14
math.HO,math,2024-12,20,20
math.HO,math,2025-01,22,22
math.HO,math,2025-02,22,22
math.HO,math,2025-03,22,22
math.HO,math,2025-04,14,14
math.HO,math,2025-05,16,16
math.HO,math,2025-06,13,13
math.HO,math,2025-07,18,18
math.HO,math,2025-08,27,27
math.HO,math,2025-09,21,21
math.HO,math,2025-10,21,21
math.HO,math,2025-11,24,24
math.HO,math,2025-12,25,25
math.KT,math,2018-01,9,9
math.KT,math,2018-02,7,7
math.KT,math,2018-03,16,16
math.KT,math,2018-04,14,14
math.KT,math,2018-05,9,9
math.KT,math,2018-06,7,7
math.KT,math,2018-07,10,10
math.KT,math,2018-08,4,4
math.KT,math,2018-09,12,12
math.KT,math,2018-10,17,17
math.KT,math,2018-11,18,18
math.KT,math,2018-12,10,10
math.KT,math,2019-01,18,18
math.KT,math,2019-02,9,9
math.KT,math,2019-03,4,4
math.KT,math,2019-04,7,7
math.KT,math,2019-05,13,13
math.KT,math,2019-06,6,6
math.KT,math,2019-07,15,15
math.KT,math,2019-08,11,11
math.KT,math,2019-09,13,13
math.KT,math,2019-10,16,16
math.KT,math,2019-11,10,10
math.KT,math,2019-12,13,13
math.KT,math,2020-01,12,12
math.KT,math,2020-02,9,9
math.KT,math,2020-03,9,9
math.KT,math,2020-04,7,7
math.KT,math,2020-05,5,5
math.KT,math,2020-06,14,14
math.KT,math,2020-07,13,13
math.KT,math,2020-08,3,3
math.KT,math,2020-09,20,20
math.KT,math,2020-10,11,11
math.KT,math,2020-11,9,9
math.KT,math,2020-12,8,8
math.KT,math,2021-01,8,8
math.KT,math,2021-02,9,9
math.KT,math,2021-03,7,7
math.KT,math,2021-04,5,5
math.KT,math,2021-05,9,9
math.KT,math,2021-06,4,4
math.KT,math,2021-07,6,6
math.KT,math,2021-08,6,6
math.KT,math,2021-09,11,11
math.KT,math,2021-10,11,11
math.KT,math,2021-11,13,13
math.KT,math,2021-12,12,12
math.KT,math,2022-01,10,10
math.KT,math,2022-02,10,10
math.KT,math,2022-03,8,8
math.KT,math,2022-04,14,14
math.KT,math,2022-05,10,10
math.KT,math,2022-06,12,12
math.KT,math,2022-07,7,7
math.KT,math,2022-08,6,6
math.KT,math,2022-09,11,11
math.KT,math,2022-10,5,5
math.KT,math,2022-11,15,15
math.KT,math,2022-12,5,5
math.KT,math,2023-01,5,5
math.KT,math,2023-02,4,4
math.KT,math,2023-03,5,5
math.KT,math,2023-04,11,11
math.KT,math,2023-05,7,7
math.KT,math,2023-06,13,13
math.KT,math,2023-07,10,10
math.KT,math,2023-08,6,6
math.KT,math,2023-09,7,7
math.KT,math,2023-10,11,11
math.KT,math,2023-11,12,12
math.KT,math,2023-12,4,4
math.KT,math,2024-01,11,11
math.KT,math,2024-02,12,12
math.KT,math,2024-03,7,7
math.KT,math,2024-04,6,6
math.KT,math,2024-05,15,15
math.KT,math,2024-06,9,9
math.KT,math,2024-07,13,13
math.KT,math,2024-08,6,6
math.KT,math,2024-09,10,10
math.KT,math,2024-10,18,18
math.KT,math,2024-11,9,9
math.KT,math,2024-12,8,8
math.KT,math,2025-01,9,9
math.KT,math,2025-02,8,8
math.KT,math,2025-03,11,11
math.KT,math,2025-04,11,11
math.KT,math,2025-05,8,8
math.KT,math,2025-06,15,15
math.KT,math,2025-07,13,13
math.KT,math,2025-08,11,11
math.KT,math,2025-09,16,16
math.KT,math,2025-10,6,6
math.KT,math,2025-11,5,5
math.KT,math,2025-12,11,11
math.LO,math,2018-01,50,50
math.LO,math,2018-02,45,45
math.LO,math,2018-03,59,50
math.LO,math,2018-04,69,50
math.LO,math,2018-05,53,50
math.LO,math,2018-06,47,47
math.LO,math,2018-07,48,48
math.LO,math,2018-08,55,50
math.LO,math,2018-09,56,50
math.LO,math,2018-10,91,50
math.LO,math,2018-11,57,50
math.LO,math,2018-12,50,50
math.LO,math,2019-01,58,50
math.LO,math,2019-02,59,50
math.LO,math,2019-03,55,50
math.LO,math,2019-04,55,50
math.LO,math,2019-05,64,50
math.LO,math,2019-06,40,40
math.LO,math,2019-07,50,50
math.LO,math,2019-08,55,50
math.LO,math,2019-09,53,50
math.LO,math,2019-10,61,50
math.LO,math,2019-11,40,40
math.LO,math,2019-12,51,50
math.LO,math,2020-01,46,46
math.LO,math,2020-02,55,50
math.LO,math,2020-03,53,50
math.LO,math,2020-04,72,50
math.LO,math,2020-05,40,40
math.LO,math,2020-06,71,50
math.LO,math,2020-07,48,48
math.LO,math,2020-08,54,50
math.LO,math,2020-09,57,50
math.LO,math,2020-10,52,50
math.LO,math,2020-11,55,50
math.LO,math,2020-12,50,50
math.LO,math,2021-01,53,50
math.LO,math,2021-02,46,46
math.LO,math,2021-03,55,50
math.LO,math,2021-04,48,48
math.LO,math,2021-05,57,50
math.LO,math,2021-06,52,50
math.LO,math,2021-07,48,48
math.LO,math,2021-08,47,47
math.LO,math,2021-09,63,50
math.LO,math,2021-10,65,50
math.LO,math,2021-11,51,50
math.LO,math,2021-12,50,50
math.LO,math,2022-01,32,32
math.LO,math,2022-02,46,46
math.LO,math,2022-03,59,50
math.LO,math,2022-04,52,50
math.LO,math,2022-05,38,38
math.LO,math,2022-06,54,50
math.LO,math,2022-07,48,48
math.LO,math,2022-08,53,50
math.LO,math,2022-09,74,50
math.LO,math,2022-10,52,50
math.LO,math,2022-11,45,45
math.LO,math,2022-12,62,50
math.LO,math,2023-01,41,41
math.LO,math,2023-02,58,50
math.LO,math,2023-03,74,50
math.LO,math,2023-04,60,50
math.LO,math,2023-05,65,50
math.LO,math,2023-06,50,50
math.LO,math,2023-07,47,47
math.LO,math,2023-08,55,50
math.LO,math,2023-09,50,50
math.LO,math,2023-10,72,50
math.LO,math,2023-11,59,50
math.LO,math,2023-12,61,50
math.LO,math,2024-01,85,50
math.LO,math,2024-02,69,50
math.LO,math,2024-03,60,50
math.LO,math,2024-04,63,50
math.LO,math,2024-05,65,50
math.LO,math,2024-06,67,50
math.LO,math,2024-07,53,50
math.LO,math,2024-08,55,50
math.LO,math,2024-09,68,50
math.LO,math,2024-10,59,50
math.LO,math,2024-11,65,50
math.LO,math,2024-12,68,50
math.LO,math,2025-01,67,50
math.LO,math,2025-02,51,50
math.LO,math,2025-03,76,50
math.LO,math,2025-04,48,48
math.LO,math,2025-05,58,50
math.LO,math,2025-06,52,50
math.LO,math,2025-07,81,50
math.LO,math,2025-08,70,50
math.LO,math,2025-09,53,50
math.LO,math,2025-10,69,50
math.LO,math,2025-11,75,50
math.LO,math,2025-12,79,50
math.MG,math,2018-01,29,29
math.MG,math,2018-02,35,35
math.MG,math,2018-03,35,35
math.MG,math,2018-04,41,41
math.MG,math,2018-05,22,22
math.MG,math,2018-06,32,32
math.MG,math,2018-07,32,32
math.MG,math,2018-08,16,16
math.MG,math,2018-09,39,39
math.MG,math,2018-10,38,38
math.MG,math,2018-11,27,27
math.MG,math,2018-12,36,36
math.MG,math,2019-01,25,25
math.MG,math,2019-02,36,36
math.MG,math,2019-03,31,31
math.MG,math,2019-04,32,32
math.MG,math,2019-05,40,40
math.MG,math,2019-06,28,28
math.MG,math,2019-07,41,41
math.MG,math,2019-08,44,44
math.MG,math,2019-09,31,31
math.MG,math,2019-10,34,34
math.MG,math,2019-11,27,27
math.MG,math,2019-12,34,34
math.MG,math,2020-01,22,22
math.MG,math,2020-02,31,31
math.MG,math,2020-03,28,28
math.MG,math,2020-04,40,40
math.MG,math,2020-05,37,37
math.MG,math,2020-06,33,33
math.MG,math,2020-07,39,39
math.MG,math,2020-08,30,30
math.MG,math,2020-09,42,42
math.MG,math,2020-10,21,21
math.MG,math,2020-11,26,26
math.MG,math,2020-12,36,36
math.MG,math,2021-01,26,26
math.MG,math,2021-02,36,36
math.MG,math,2021-03,29,29
math.MG,math,2021-04,28,28
math.MG,math,2021-05,32,32
math.MG,math,2021-06,31,31
math.MG,math,2021-07,32,32
math.MG,math,2021-08,34,34
math.MG,math,2021-09,38,38
math.MG,math,2021-10,34,34
math.MG,math,2021-11,35,35
math.MG,math,2021-12,36,36
math.MG,math,2022-01,27,27
math.MG,math,2022-02,34,34
math.MG,math,2022-03,33,33
math.MG,math,2022-04,26,26
math.MG,math,2022-05,27,27
math.MG,math,2022-06,35,35
math.MG,math,2022-07,40,40
math.MG,math,2022-08,26,26
math.MG,math,2022-09,18,18
math.MG,math,2022-10,31,31
math.MG,math,2022-11,33,33
math.MG,math,2022-12,37,37
math.MG,math,2023-01,22,22
math.MG,math,2023-02,28,28
math.MG,math,2023-03,36,36
math.MG,math,2023-04,32,32
math.MG,math,2023-05,44,44
math.MG,math,2023-06,31,31
math.MG,math,2023-07,32,32
math.MG,math,2023-08,30,30
math.MG,math,2023-09,30,30
math.MG,math,2023-10,39,39
math.MG,math,2023-11,25,25
math.MG,math,2023-12,30,30
math.MG,math,2024-01,26,26
math.MG,math,2024-02,29,29
math.MG,math,2024-03,25,25
math.MG,math,2024-04,27,27
math.MG,math,2024-05,24,24
math.MG,math,2024-06,33,33
math.MG,math,2024-07,43,43
math.MG,math,2024-08,29,29
math.MG,math,2024-09,25,25
math.MG,math,2024-10,37,37
math.MG,math,2024-11,35,35
math.MG,math,2024-12,38,38
math.MG,math,2025-01,42,42
math.MG,math,2025-02,31,31
math.MG,math,2025-03,38,38
math.MG,math,2025-04,30,30
math.MG,math,2025-05,38,38
math.MG,math,2025-06,36,36
math.MG,math,2025-07,27,27
math.MG,math,2025-08,31,31
math.MG,math,2025-09,26,26
math.MG,math,2025-10,46,46
math.MG,math,2025-11,36,36
math.MG,math,2025-12,37,37
math.NA,math,2018-01,180,50
math.NA,math,2018-02,155,50
math.NA,math,2018-03,202,50
math.NA,math,2018-04,189,50
math.NA,math,2018-05,212,50
math.NA,math,2018-06,193,50
math.NA,math,2018-07,185,50
math.NA,math,2018-08,168,50
math.NA,math,2018-09,171,50
math.NA,math,2018-10,202,50
math.NA,math,2018-11,215,50
math.NA,math,2018-12,204,50
math.NA,math,2019-01,198,50
math.NA,math,2019-02,199,50
math.NA,math,2019-03,191,50
math.NA,math,2019-04,157,50
math.NA,math,2019-05,197,50
math.NA,math,2019-06,191,50
math.NA,math,2019-07,229,50
math.NA,math,2019-08,180,50
math.NA,math,2019-09,211,50
math.NA,math,2019-10,226,50
math.NA,math,2019-11,186,50
math.NA,math,2019-12,242,50
math.NA,math,2020-01,212,50
math.NA,math,2020-02,211,50
math.NA,math,2020-03,222,50
math.NA,math,2020-04,224,50
math.NA,math,2020-05,190,50
math.NA,math,2020-06,221,50
math.NA,math,2020-07,249,50
math.NA,math,2020-08,182,50
math.NA,math,2020-09,203,50
math.NA,math,2020-10,227,50
math.NA,math,2020-11,261,50
math.NA,math,2020-12,238,50
math.NA,math,2021-01,228,50
math.NA,math,2021-02,229,50
math.NA,math,2021-03,322,50
math.NA,math,2021-04,247,50
math.NA,math,2021-05,281,50
math.NA,math,2021-06,268,50
math.NA,math,2021-07,220,50
math.NA,math,2021-08,230,50
math.NA,math,2021-09,211,50
math.NA,math,2021-10,249,50
math.NA,math,2021-11,260,50
math.NA,math,2021-12,250,50
math.NA,math,2022-01,233,50
math.NA,math,2022-02,226,50
math.NA,math,2022-03,278,50
math.NA,math,2022-04,197,50
math.NA,math,2022-05,227,50
math.NA,math,2022-06,197,50
math.NA,math,2022-07,233,50
math.NA,math,2022-08,215,50
math.NA,math,2022-09,258,50
math.NA,math,2022-10,265,50
math.NA,math,2022-11,253,50
math.NA,math,2022-12,251,50
math.NA,math,2023-01,253,50
math.NA,math,2023-02,230,50
math.NA,math,2023-03,272,50
math.NA,math,2023-04,241,50
math.NA,math,2023-05,285,50
math.NA,math,2023-06,289,50
math.NA,math,2023-07,259,50
math.NA,math,2023-08,249,50
math.NA,math,2023-09,235,50
math.NA,math,2023-10,328,50
math.NA,math,2023-11,243,50
math.NA,math,2023-12,268,50
math.NA,math,2024-01,295,50
math.NA,math,2024-02,297,50
math.NA,math,2024-03,308,50
math.NA,math,2024-04,308,50
math.NA,math,2024-05,284,50
math.NA,math,2024-06,207,50
math.NA,math,2024-07,349,50
math.NA,math,2024-08,241,50
math.NA,math,2024-09,278,50
math.NA,math,2024-10,288,50
math.NA,math,2024-11,269,50
math.NA,math,2024-12,272,50
math.NA,math,2025-01,294,50
math.NA,math,2025-02,280,50
math.NA,math,2025-03,303,50
math.NA,math,2025-04,299,50
math.NA,math,2025-05,277,50
math.NA,math,2025-06,328,50
math.NA,math,2025-07,296,50
math.NA,math,2025-08,279,50
math.NA,math,2025-09,332,50
math.NA,math,2025-10,356,50
math.NA,math,2025-11,300,50
math.NA,math,2025-12,300,50
math.NT,math,2018-01,151,50
math.NT,math,2018-02,145,50
math.NT,math,2018-03,168,50
math.NT,math,2018-04,145,50
math.NT,math,2018-05,182,50
math.NT,math,2018-06,190,50
math.NT,math,2018-07,149,50
math.NT,math,2018-08,137,50
math.NT,math,2018-09,195,50
math.NT,math,2018-10,227,50
math.NT,math,2018-11,165,50
math.NT,math,2018-12,180,50
math.NT,math,2019-01,157,50
math.NT,math,2019-02,145,50
math.NT,math,2019-03,154,50
math.NT,math,2019-04,172,50
math.NT,math,2019-05,142,50
math.NT,math,2019-06,151,50
math.NT,math,2019-07,172,50
math.NT,math,2019-08,150,50
math.NT,math,2019-09,179,50
math.NT,math,2019-10,219,50
math.NT,math,2019-11,148,50
math.NT,math,2019-12,191,50
math.NT,math,2020-01,184,50
math.NT,math,2020-02,171,50
